date,invoice_type,invoice_no,sku_code,product_category,brand_name,retailer_code,retailer_name,retailer_type,distributor_code,distributor_name,distributor_type,list_price,price_sold,quantity_sold,invoice_value,discount_amount,discount_percentage,unit_profit
2024-03-25,Normal,QRA-004-24RT02003000-01,d66d4afc51f387df09b06e435c9e2fc221bd75c9,SKIN CLEANSING,Brand 13,1393ad4a0aae8305259edbd1f81fd94a4f0f7b7b,Retailer 102,CHAIN,Q004,Distributor A,Exclusive,7.3,4.8,6,28.8,2.5,34.246574,-0.31
2023-07-18,Normal,QRA-004-23RT02007710-01,d0b0f323155afe4ba4f7584d2fdaf27693e521b6,SKIN CLEANSING,Brand 13,97e86abf2aee0dd2e4982f0b47ecf6dcfd7cc77b,Retailer 755,CHAIN,Q004,Distributor A,Exclusive,10.1,6.05,6,36.3,4.05,40.09901,-1.02
2022-04-22,Normal,QRA-004-22RT06005770-01,ac5f6f1b41d5ae3df745f70aff4aebaf0222c20d,SKIN CLEANSING,Brand 13,0db80d677bf75a2fc36018f0ba22b712b5e97825,Retailer 72,INDEPENDENT,Q004,Distributor A,Exclusive,9.6,5.8,6,34.8,3.8,39.583332,-0.92
2024-10-28,Normal,QRA-004-24RT22007710-01,99a5bcd145443a0624c7c76c8d6f90d9d3e20639,SKIN CLEANSING,Brand 7,97e86abf2aee0dd2e4982f0b47ecf6dcfd7cc77b,Retailer 755,CHAIN,Q004,Distributor A,Exclusive,10.0,5.65,6,33.9,4.35,43.5,-1.35
2023-11-17,Normal,QRA-007-23RT01008200-01,354a0861e9e094bad69c45a939370fa6097d17fd,HAIR CARE,Brand 25,14a064ab7f1827e7455bad7671c3cb3a0a61bbec,Retailer 107,INDEPENDENT,Q007,Distributor C,Exclusive,6.4,3.45,24,82.8,2.95,46.09375,-1.03
2022-12-20,Normal,QRA-007-22RT05016740-01,cc596742858afab60bac0208a72fd5f8d2698b1a,HAIR CARE,Brand 7,c18153398fd5f951713b62c701c7236e01b968e3,Retailer 958,CHAIN,Q007,Distributor C,Exclusive,5.7,5.1,12,61.2,0.6,10.526316,1.11
2023-03-20,Normal,QRA-007-23RT03004590-01,cc596742858afab60bac0208a72fd5f8d2698b1a,HAIR CARE,Brand 7,6bc9206cce5f2c45bdc9c2d28f8782574257fc54,Retailer 535,INDEPENDENT,Q007,Distributor C,Exclusive,5.7,5.3,6,31.8,0.4,7.017544,1.31
2024-05-23,Normal,QRA-004-24RT03007840-01,dc7ec188337ed8b78b653cb97e37dd0cae8349de,SKIN CLEANSING,Brand 17,098a3d842e76b6ff55df14bf7e807fdee858ac6a,Retailer 46,INDEPENDENT,Q004,Distributor A,Exclusive,2.6,2.5,24,60.0,0.1,3.8461537,0.68
2021-04-05,Normal,QRA-007-21RT01006730-01,92b0c7c3c5520ede8048b57c7ddc15db16b0dd57,HAIR CARE,Brand 25,97e86abf2aee0dd2e4982f0b47ecf6dcfd7cc77b,Retailer 755,CHAIN,Q007,Distributor C,Exclusive,6.9,4.5,6,27.0,2.4,34.782608,-0.33
2021-07-05,Normal,QRA-003-21RT04010840-01,15c31c981ee6aa49f55132a7e87267ce7ba1513b,SCRATCH COOKING AIDS,Brand 12,df993f921fdaa5d3a186f4dae4a1b7f67335bf82,Retailer 1120,CHAIN,Q003,Distributor D,Selective,2.0,1.9,8,15.2,0.1,5.0,0.5
2022-10-31,Normal,QRA-007-22RT03017000-01,7837b371e7f56f9b7de370eb367323e1f6f10613,HAIR CARE,Brand 25,2f5a09581f71d9cdda0eb05797694936a0adeee3,Retailer 243,INDEPENDENT,Q007,Distributor C,Exclusive,9.4,5.6,6,33.6,3.8,40.425533,-0.98
2022-02-10,Normal,QRA-006-22RT06002040-01,8b009027db2125bedea1fe213455783c68254758,FABRIC CARE,Brand 2,fd10ab8267ea992bf37c0ca7efd0d14004071cb6,Retailer 1265,INDEPENDENT,Q006,Distributor B,Direct,2.8,2.15,6,12.9,0.65,23.214285,0.19
2023-05-11,Normal,QRA-004-23RT01003320-01,1b35933ad323da8b945ad68c94ee6f6befd4ce06,SKIN CLEANSING,Brand 17,6fd541a3ce6a4cf6915a08398917e74bf1f9d792,Retailer 560,INDEPENDENT,Q004,Distributor A,Exclusive,8.9,5.7,6,34.2,3.2,35.955055,-0.53
2022-05-09,Normal,QRA-007-22RT03007320-01,bbff49b6e12bf33fc4ec19b4d958c401084818d9,HAIR CARE,Brand 25,a7a0c857ab156e3e25b57aa5a3032966f3681611,Retailer 839,INDEPENDENT,Q007,Distributor C,Exclusive,9.4,5.8,3,17.4,3.6,38.29787,-0.78
2024-07-22,Normal,QRA-004-24RT22001360-01,28a60b7a8201053d37cbde6d1c7d032a8b2243a5,SKIN CLEANSING,Brand 13,2f5a09581f71d9cdda0eb05797694936a0adeee3,Retailer 243,INDEPENDENT,Q004,Distributor A,Exclusive,3.2,3.1,12,37.2,0.1,3.125,0.86
2023-05-10,Normal,QRA-007-23RT03007670-01,317b46247f84c3de68368903950bb047553c5b46,HAIR CARE,Brand 25,cdeb8aa42abfc91413dd36b5d25516837f731ffb,Retailer 1023,WHOLESALER,Q007,Distributor C,Exclusive,9.7,5.95,4,23.8,3.75,38.659794,-0.84
2021-04-23,Normal,QRA-004-21RT05005880-01,a30ddcf9ad9bbe5076aa12665c2e28e36fa7d2c2,SKIN CLEANSING,Brand 13,8c9cf78462fe727421cee082ccbf531cd8318c79,Retailer 704,INDEPENDENT,Q004,Distributor A,Exclusive,9.6,5.65,3,16.95,3.95,41.145832,-1.07
2021-01-15,Normal,QRA-003-21RT03001160-01,1fbd4e4f6a754d1b6a96e701be2a52fbdddeeb45,SCRATCH COOKING AIDS,Brand 12,ec1af7aec4e62e1a32ba1d3e3d89a466b5769177,Retailer 1171,CHAIN,Q003,Distributor D,Selective,1.5,1.25,16,20.0,0.25,16.666666,0.2
2022-03-14,Normal,QRA-004-22RT06003710-01,fd4f6c76cd1c6775695c6371c69774e756d839ad,SKIN CLEANSING,Brand 7,60339d8529e56efcb33de23ca326ee0ce4635846,Retailer 484,MINIMART,Q004,Distributor A,Exclusive,10.0,5.6,6,33.6,4.4,44.0,-1.4
2021-07-06,Normal,QRA-003-21RT10010050-01,997d9a675d53ad4536073f2d387f9280ab8ccb8a,SCRATCH COOKING AIDS,Brand 12,cd77ad05cf1f13a4be96c65abacd080e48a5a0c9,Retailer 1021,INDEPENDENT,Q003,Distributor D,Selective,4.9,4.8,6,28.8,0.1,2.0408163,1.37
2022-03-22,Normal,QRA-007-22RT01003400-01,f57b90fb48adf34f3cc4168ca5195ffe14d0f0a7,HAIR CARE,Brand 25,97e86abf2aee0dd2e4982f0b47ecf6dcfd7cc77b,Retailer 755,CHAIN,Q007,Distributor C,Exclusive,9.4,5.45,12,65.4,3.95,42.02128,-1.13
2024-09-23,Normal,QRA-007-24RT21004350-01,0439ec7a1e1f861a04b62783181140b7a203353c,HAIR CARE,Brand 25,07f317691c49caf14ac0beab7f4c68bf71858a13,Retailer 37,CHAIN,Q007,Distributor C,Exclusive,6.4,4.45,3,13.35,1.95,30.46875,-0.03
2024-11-08,Normal,QRA-006-24RT24007450-01,351ff7ddd8c542d7b36a301a079e3b43d6f89d20,FABRIC CARE,Brand 2,29d6c780bd1460ecaf295e259053dc3f0cf24746,Retailer 216,INDEPENDENT,Q006,Distributor B,Direct,5.4,4.85,8,38.8,0.55,10.185185,1.07
2023-09-21,Normal,QRA-007-23RT03015060-01,7837b371e7f56f9b7de370eb367323e1f6f10613,HAIR CARE,Brand 25,0c0a5d4293715c25c66720e74c9d238ff1016f59,Retailer 57,INDEPENDENT,Q007,Distributor C,Exclusive,9.7,5.95,12,71.4,3.75,38.659794,-0.84
2022-07-05,Normal,QRA-007-22RT10009910-01,2b287bf4a6d28f6b081842900186f63d2ba59ad9,SKIN CARE,Brand 28,f00ff95f606b2860c811733f6337d7070d700bb6,Retailer 1195,INDEPENDENT,Q007,Distributor C,Exclusive,2.0,1.7,12,20.4,0.3,15.0,0.3
2024-09-16,Normal,QRA-007-24RT22005120-01,ab635afce758f17b682e8d5fa155b6ae8e8143d6,HAIR CARE,Brand 7,97e86abf2aee0dd2e4982f0b47ecf6dcfd7cc77b,Retailer 755,CHAIN,Q007,Distributor C,Exclusive,11.4,7.4,3,22.2,4.0,35.08772,-0.58
2021-04-08,Normal,QRA-006-21RT03006290-01,4dd97e75c8086d7c7f9f11264924509e9581c0f3,FABRIC CARE,Brand 2,4510fc5bb2e9d18a2212d44f110eef62e96ce9ca,Retailer 351,INDEPENDENT,Q006,Distributor B,Direct,5.1,3.65,6,21.9,1.45,28.431372,0.08
2022-05-13,Normal,QRA-007-22RT03007650-01,3dcae30b0c2a109f9bb85a84f9914d63f0c60e92,HAIR CARE,Brand 25,ec1af7aec4e62e1a32ba1d3e3d89a466b5769177,Retailer 1171,CHAIN,Q007,Distributor C,Exclusive,6.2,3.65,12,43.8,2.55,41.129032,-0.69
2021-10-22,Normal,QRA-004-21RT01020210-01,2ce80c1c8c9a89a7bcdfc35b1a8dee07a9cd69a6,SKIN CLEANSING,Brand 13,0d5a2bfe207c67d419c425f6a5f6ffb409e8cac9,Retailer 68,CHAIN,Q004,Distributor A,Exclusive,2.9,1.7,12,20.4,1.2,41.37931,-0.33
2022-05-10,Normal,QRA-007-22RT01005620-01,cf921c0d3b3277b8f22a4e697adae2f47efa0124,HAIR CARE,Brand 4,97e86abf2aee0dd2e4982f0b47ecf6dcfd7cc77b,Retailer 755,CHAIN,Q007,Distributor C,Exclusive,14.8,9.7,6,58.2,5.1,34.45946,-0.66
2021-11-15,Normal,QRA-004-21RT01021910-01,49eaebaa6005c3d47541299bd9ce5d4e075c5494,SKIN CLEANSING,Brand 17,241abc9502c0ac90e9938a269dbfa9a2bbc54ef7,Retailer 192,CHAIN,Q004,Distributor A,Exclusive,2.6,2.0,24,48.0,0.6,23.076923,0.18
2024-01-23,Normal,QRA-004-24RT10001380-01,bbebdd88af689de02c3741a593928f9675f4b2df,SKIN CLEANSING,Brand 13,f00ff95f606b2860c811733f6337d7070d700bb6,Retailer 1195,INDEPENDENT,Q004,Distributor A,Exclusive,7.3,4.8,6,28.8,2.5,34.246574,-0.31
2022-08-12,Normal,QRA-007-22RT05010700-01,71fb7ffb71a7a7b971968e4f4046e69ce19bcdae,HAIR CARE,Brand 7,8c9cf78462fe727421cee082ccbf531cd8318c79,Retailer 704,INDEPENDENT,Q007,Distributor C,Exclusive,7.3,6.3,3,18.9,1.0,13.69863,1.19
2023-02-20,Normal,QRA-007-23RT05002150-01,a87c0fbae9b92bfbab28b47021c8e79e4813fb84,HAIR CARE,Brand 25,8c9cf78462fe727421cee082ccbf531cd8318c79,Retailer 704,INDEPENDENT,Q007,Distributor C,Exclusive,6.4,3.85,3,11.55,2.55,39.84375,-0.63
2024-04-11,Normal,QRA-006-24RT03005620-01,b8154326c0842ff74525bb634f05cb60c19a4c69,FABRIC CARE,Brand 2,0c0a5d4293715c25c66720e74c9d238ff1016f59,Retailer 57,INDEPENDENT,Q006,Distributor B,Direct,3.0,2.6,8,20.8,0.4,13.333333,0.5
2024-12-04,Normal,QRA-004-24RT25009700-01,3855ec13a53c386ba2fd9591b537fbff9c8be35d,SKIN CLEANSING,Brand 7,cb4c4984bc8670ee34252c58c0b6d0fe571d46ee,Retailer 1010,INDEPENDENT,Q004,Distributor A,Exclusive,10.0,5.65,6,33.9,4.35,43.5,-1.35
2024-01-02,Normal,QRA-006-24RT05000100-01,7ab718f4bd75ae14344c897e1397896988aaced6,FABRIC CARE,Brand 2,c097b882f02103ba053fcc1f1cabf88d083617f4,Retailer 954,INDEPENDENT,Q006,Distributor B,Direct,9.1,6.95,7,48.65,2.15,23.626373,0.58
2021-11-16,Normal,QRA-003-21RT06017300-01,11aa09f919bc9e9e3f021197839d2961377b069f,BEVERAGES,Brand 29,5fb162c9fd98d8ce99fe973e49d60e499d09aff0,Retailer 479,INDEPENDENT,Q003,Distributor D,Selective,4.8,4.7,6,28.2,0.1,2.0833333,1.34
2021-11-10,Normal,QRA-006-21RT04018800-01,a232619ddbdfb07c6818045ce18f1d560a224d5d,FABRIC CARE,Brand 2,b1d9a1d1e2ab495dafc40ba78dcdfa07b9d26c65,Retailer 891,INDEPENDENT,Q006,Distributor B,Direct,5.1,4.0,6,24.0,1.1,21.568628,0.43
2021-11-03,Normal,QRA-003-21RT04018430-01,3c277fa366282c9ff5110831c4d05dffc9d8c7d3,SCRATCH COOKING AIDS,Brand 12,6941811429c8aac7ba900cfd9ea56b0ccb146150,Retailer 519,SUPERMARKET,Q003,Distributor D,Selective,1.7,1.3,16,20.8,0.4,23.529411,0.11
2023-12-15,Normal,QRA-007-23RT06018160-01,074f8ef3f14af463426fa1d6ecc6bd2f09f4306f,HAIR CARE,Brand 25,26fc93027eb1b3163839c06908b9aa0aaba9aa28,Retailer 204,INDEPENDENT,Q007,Distributor C,Exclusive,9.7,5.8,3,17.4,3.9,40.206184,-0.99
2024-02-02,Normal,QRA-004-24RT04001860-01,fc9b0625e78332b28f5169d7eca3c6056fdefd81,SKIN CLEANSING,Brand 7,29d6c780bd1460ecaf295e259053dc3f0cf24746,Retailer 216,INDEPENDENT,Q004,Distributor A,Exclusive,10.0,5.8,6,34.8,4.2,42.0,-1.2
2021-07-29,Normal,QRA-004-21RT05009400-01,df587c4482139c54b592b3f2661196318dab55cc,SKIN CLEANSING,Brand 7,b94d5659b049cef9fa0fb8bc3d0d6315f35fdadd,Retailer 922,INDEPENDENT,Q004,Distributor A,Exclusive,10.0,6.05,6,36.3,3.95,39.5,-0.95
2021-04-05,Normal,QRA-004-21RT01006800-01,4a4d238ef260dfcfee9d5b60ca8599ca4071c4b5,SKIN CLEANSING,Brand 7,07f317691c49caf14ac0beab7f4c68bf71858a13,Retailer 37,CHAIN,Q004,Distributor A,Exclusive,3.3,2.05,6,12.3,1.25,37.878788,-0.26
2023-07-03,Normal,QRA-007-23RT10010000-01,354a0861e9e094bad69c45a939370fa6097d17fd,HAIR CARE,Brand 25,ef17071fe7c901fc3f0c0f8815ae9c04d29aed3a,Retailer 1192,INDEPENDENT,Q007,Distributor C,Exclusive,6.4,3.85,6,23.1,2.55,39.84375,-0.63
2023-11-17,Normal,QRA-006-23RT06016620-01,bd6dde3580150a1895f82628c0886a5ace67ce6d,FABRIC CARE,Brand 2,a6ec79a3ca7335835643015f94cf07516babe5a3,Retailer 832,CHAIN,Q006,Distributor B,Direct,11.0,10.8,4,43.2,0.2,1.8181819,3.1
2023-03-07,Normal,QRA-007-23RT08003340-01,bbff49b6e12bf33fc4ec19b4d958c401084818d9,HAIR CARE,Brand 25,b3c0cb7308a81cd84cb240868bfffcda3972b641,Retailer 899,CHAIN,Q007,Distributor C,Exclusive,9.7,6.55,12,78.6,3.15,32.474228,-0.24
2022-06-24,Normal,QRA-007-22RT10009390-01,f57b90fb48adf34f3cc4168ca5195ffe14d0f0a7,HAIR CARE,Brand 25,ef17071fe7c901fc3f0c0f8815ae9c04d29aed3a,Retailer 1192,INDEPENDENT,Q007,Distributor C,Exclusive,9.4,5.8,3,17.4,3.6,38.29787,-0.78
2022-08-04,Normal,QRA-004-22RT02004800-01,636d7cd17ec4fdf3d17ff3d424e9c90a928feffb,SKIN CLEANSING,Brand 13,241abc9502c0ac90e9938a269dbfa9a2bbc54ef7,Retailer 192,CHAIN,Q004,Distributor A,Exclusive,10.1,5.45,6,32.7,4.65,46.039604,-1.62
2023-11-17,Normal,QRA-004-23RT05015340-01,1b35933ad323da8b945ad68c94ee6f6befd4ce06,SKIN CLEANSING,Brand 17,b94d5659b049cef9fa0fb8bc3d0d6315f35fdadd,Retailer 922,INDEPENDENT,Q004,Distributor A,Exclusive,8.9,5.7,30,171.0,3.2,35.955055,-0.53
2022-12-16,Normal,QRA-007-22RT02011020-01,770786cebf7d820f12b926fae72bd70937132403,HAIR CARE,Brand 25,a6ec79a3ca7335835643015f94cf07516babe5a3,Retailer 832,CHAIN,Q007,Distributor C,Exclusive,9.7,5.95,3,17.85,3.75,38.659794,-0.84
2022-03-14,Normal,QRA-006-22RT01002970-01,523b41b5b2038d90561a3d1eb9017a1518a1b8e6,FABRIC CARE,Brand 2,241abc9502c0ac90e9938a269dbfa9a2bbc54ef7,Retailer 192,CHAIN,Q006,Distributor B,Direct,12.6,9.1,8,72.8,3.5,27.777779,0.28
2022-02-15,Normal,QRA-006-22RT04002410-01,d34d9fce5f6e2b467ffbe1db79d0b17c45b91c6b,FABRIC CARE,Brand 2,b1d9a1d1e2ab495dafc40ba78dcdfa07b9d26c65,Retailer 891,INDEPENDENT,Q006,Distributor B,Direct,4.1,3.05,6,18.3,1.05,25.609756,0.18
2022-10-06,Normal,QRA-007-22RT01011570-01,cc596742858afab60bac0208a72fd5f8d2698b1a,HAIR CARE,Brand 7,6fd541a3ce6a4cf6915a08398917e74bf1f9d792,Retailer 560,INDEPENDENT,Q007,Distributor C,Exclusive,5.6,4.85,12,58.2,0.75,13.392858,0.93
2022-09-23,Normal,QRA-007-22RT04013610-01,fb801b247488321bcbb56af8134bf90e4eba054c,HAIR CARE,Brand 25,9f887d70141d2514965169514cc78518a81919b1,Retailer 789,INDEPENDENT,Q007,Distributor C,Exclusive,9.4,5.8,12,69.6,3.6,38.29787,-0.78
2023-07-18,Normal,QRA-004-23RT02007710-01,fde835bc67256ea541c7f0c34e9ece19fd7dbab8,SKIN CLEANSING,Brand 7,97e86abf2aee0dd2e4982f0b47ecf6dcfd7cc77b,Retailer 755,CHAIN,Q004,Distributor A,Exclusive,10.0,5.65,12,67.8,4.35,43.5,-1.35
2022-12-07,Normal,QRA-004-22RT05016180-01,cb0910eb640f4597566e744fe38a12d34d4140a5,DEODORANTS & FRAGRANCES,Brand 21,cd4b8c7df6cff3aac2a6731030bdd2d2fadb1f5a,Retailer 1019,INDEPENDENT,Q004,Distributor A,Exclusive,5.2,4.25,12,51.0,0.95,18.26923,0.61
2023-11-21,Normal,QRA-007-23RT06016790-01,726188afb5c28adc26e5bc816204736b5747613f,HAIR CARE,Brand 25,1a090d780a94bad71111c32de3d620372b00ebff,Retailer 138,INDEPENDENT,Q007,Distributor C,Exclusive,6.4,3.6,3,10.8,2.8,43.75,-0.88
2021-08-11,Normal,QRA-003-21RT08015270-01,8477e576c5da7e4bd72bdf8bbbd9908605c2dd18,BEVERAGES,Brand 29,1a3bec4cfc406d1f02f94757e7b39080ffbe7a42,Retailer 140,CHAIN,Q003,Distributor D,Selective,2.4,2.3,32,73.6,0.1,4.1666665,0.62
2024-05-13,Normal,QRA-004-24RT02004700-01,6cbbe5b23b8792dbce6be9b037f3ee207466dd28,SKIN CLEANSING,Brand 13,1393ad4a0aae8305259edbd1f81fd94a4f0f7b7b,Retailer 102,CHAIN,Q004,Distributor A,Exclusive,7.3,4.8,12,57.6,2.5,34.246574,-0.31
2022-09-05,Normal,QRA-007-22RT02006220-01,509cd4c070117392df49ed3b12e1b5cf96363f00,HAIR CARE,Brand 25,1393ad4a0aae8305259edbd1f81fd94a4f0f7b7b,Retailer 102,CHAIN,Q007,Distributor C,Exclusive,6.2,3.4,6,20.4,2.8,45.16129,-0.94
2023-01-12,Normal,QRA-007-23RT10000790-01,7837b371e7f56f9b7de370eb367323e1f6f10613,HAIR CARE,Brand 25,07c301cca55f5773607d27ee27b2d7646c0c6bbc,Retailer 33,INDEPENDENT,Q007,Distributor C,Exclusive,9.7,6.25,12,75.0,3.45,35.56701,-0.54
2023-10-25,Normal,QRA-006-23RT10016460-01,d22e8499af4751ce46bdb39b06d50a6cc11cc3ca,FABRIC CARE,Brand 2,07c301cca55f5773607d27ee27b2d7646c0c6bbc,Retailer 33,INDEPENDENT,Q006,Distributor B,Direct,5.4,4.85,6,29.1,0.55,10.185185,1.07
2022-07-12,Normal,QRA-007-22RT01008640-01,7ef98abaa1998599970ff35bb39bdf0bd6a92cc3,HAIR CARE,Brand 7,07f317691c49caf14ac0beab7f4c68bf71858a13,Retailer 37,CHAIN,Q007,Distributor C,Exclusive,11.1,7.25,3,21.75,3.85,34.684685,-0.52
2024-02-26,Normal,QRA-007-24RT05002860-01,6a1c1be0dd3e3ce14b4d131575cad34348912623,HAIR CARE,Brand 4,8c9cf78462fe727421cee082ccbf531cd8318c79,Retailer 704,INDEPENDENT,Q007,Distributor C,Exclusive,14.9,9.45,3,28.35,5.45,36.577183,-0.98
2021-01-04,Normal,QRA-007-21RT01000110-01,bf6cdc81d51014b3d5890a655e79f972480c83ea,HAIR CARE,Brand 25,1393ad4a0aae8305259edbd1f81fd94a4f0f7b7b,Retailer 102,CHAIN,Q007,Distributor C,Exclusive,9.4,5.35,6,32.1,4.05,43.085106,-1.23
2023-05-23,Normal,QRA-004-23RT01003570-01,2c78ee3b5d4bdfddd7775ad470be1cd15fa68917,SKIN CLEANSING,Brand 13,14a064ab7f1827e7455bad7671c3cb3a0a61bbec,Retailer 107,INDEPENDENT,Q004,Distributor A,Exclusive,10.1,6.05,12,72.6,4.05,40.09901,-1.02
2021-03-01,Normal,QRA-006-21RT03003720-01,d03a569bce6026abb692c1eb5b8b47e2e0bb5e8c,FABRIC CARE,Brand 2,4e0c601935c96d47573996260cd8890a32538d33,Retailer 400,INDEPENDENT,Q006,Distributor B,Direct,6.8,5.35,6,32.1,1.45,21.32353,0.59
2022-12-08,Normal,QRA-007-22RT03019120-01,1a815f9caebb04048157bc4b57e21e31aeac0834,SKIN CARE,Brand 28,bfb10def28fe2a57794710294576f5a141d60fa2,Retailer 949,INDEPENDENT,Q007,Distributor C,Exclusive,10.9,7.25,3,21.75,3.65,33.48624,-0.38
2021-01-20,Normal,QRA-003-21RT05001160-01,1eb4bce777044661a7e1ac2deff82db442fdd2ec,SCRATCH COOKING AIDS,Brand 12,fca549bd424189849b79480d50377cf14906e45b,Retailer 1259,INDEPENDENT,Q003,Distributor D,Selective,1.6,1.2,24,28.8,0.4,25.0,0.08
2024-03-12,Normal,QRA-007-24RT05003610-01,0e3c01fbce38b853d4db9136d404dc3db6ed47cd,HAIR CARE,Brand 25,47007f559dfa65b7d3930ab1e68325bdffd4ace6,Retailer 360,INDEPENDENT,Q007,Distributor C,Exclusive,9.7,5.8,3,17.4,3.9,40.206184,-0.99
2023-10-20,Normal,QRA-007-23RT06015090-01,0e3c01fbce38b853d4db9136d404dc3db6ed47cd,HAIR CARE,Brand 25,a6ec79a3ca7335835643015f94cf07516babe5a3,Retailer 832,CHAIN,Q007,Distributor C,Exclusive,9.7,5.8,3,17.4,3.9,40.206184,-0.99
2021-09-21,Normal,QRA-007-21RT06014100-01,4cc62e0c11feb39b819cd362c9bc7f3875a0232a,HAIR CARE,Brand 7,1a090d780a94bad71111c32de3d620372b00ebff,Retailer 138,INDEPENDENT,Q007,Distributor C,Exclusive,5.6,5.45,24,130.8,0.15,2.6785715,1.53
2021-09-27,Normal,QRA-007-21RT10015120-01,ff13f00b90bfdf533e15a31e426571d5400bae4e,HAIR CARE,Brand 7,105ad35b867fa5b2f4d4e74417717a27b8813480,Retailer 88,INDEPENDENT,Q007,Distributor C,Exclusive,5.6,5.45,3,16.35,0.15,2.6785715,1.53
2021-09-30,Normal,QRA-007-21RT03017810-01,66c7bd91d13cdb2b0564f25d7796c65dd3296f8f,HAIR CARE,Brand 4,bfb10def28fe2a57794710294576f5a141d60fa2,Retailer 949,INDEPENDENT,Q007,Distributor C,Exclusive,9.5,6.05,3,18.15,3.45,36.31579,-0.6
2023-12-11,Normal,QRA-007-23RT01008860-01,916bc821cb164bf8a50a6e0bd844a3c53ee9cc8c,SKIN CARE,Brand 28,07f317691c49caf14ac0beab7f4c68bf71858a13,Retailer 37,CHAIN,Q007,Distributor C,Exclusive,1.8,1.55,6,9.3,0.25,13.888889,0.29
2022-03-04,Normal,QRA-004-22RT09001300-01,d4f7a4d394e6986cb5bb762e652c3da852b67c9e,SKIN CLEANSING,Brand 13,a6ec79a3ca7335835643015f94cf07516babe5a3,Retailer 832,CHAIN,Q004,Distributor A,Exclusive,2.9,1.4,6,8.4,1.5,51.724136,-0.63
2023-10-13,Normal,QRA-006-23RT10015860-01,e373e31f8a90d48f3f7a4759c1329f3fb60275cb,FABRIC CARE,Brand 2,ef17071fe7c901fc3f0c0f8815ae9c04d29aed3a,Retailer 1192,INDEPENDENT,Q006,Distributor B,Direct,12.6,8.95,4,35.8,3.65,28.968254,0.13
2024-12-03,Normal,QRA-007-24RT22009850-01,14ba085b3dd9c39015a69d1ec0443c76448c2c46,HAIR CARE,Brand 25,97e86abf2aee0dd2e4982f0b47ecf6dcfd7cc77b,Retailer 755,CHAIN,Q007,Distributor C,Exclusive,7.1,4.85,6,29.1,2.25,31.690142,-0.12
2023-06-12,Normal,QRA-004-23RT03009630-01,69a9ec96757ec490f0c936f43609ec90edbe82b2,SKIN CLEANSING,Brand 13,2f5a09581f71d9cdda0eb05797694936a0adeee3,Retailer 243,INDEPENDENT,Q004,Distributor A,Exclusive,10.1,6.2,3,18.6,3.9,38.61386,-0.87
2021-12-07,Normal,QRA-004-21RT05016570-01,26f182836f2644f562ee85f9647fd29b3b7eb278,SKIN CLEANSING,Brand 17,47007f559dfa65b7d3930ab1e68325bdffd4ace6,Retailer 360,INDEPENDENT,Q004,Distributor A,Exclusive,4.2,2.7,36,97.2,1.5,35.714287,-0.24
2024-12-20,Normal,QRA-006-24RT24009940-01,b0ae40d23757ebdca4dac378484673b65c8ab369,FABRIC CARE,Brand 2,ff1a111e147afd9103b80081905009778ca33361,Retailer 1271,INDEPENDENT,Q006,Distributor B,Direct,2.2,2.2,32,70.4,0.0,0.0,0.66
2022-05-10,Normal,QRA-004-22RT01005620-01,169b4031d5f9e3e2f48d56ebc6ab74e2679311f5,SKIN CLEANSING,Brand 17,97e86abf2aee0dd2e4982f0b47ecf6dcfd7cc77b,Retailer 755,CHAIN,Q004,Distributor A,Exclusive,8.2,5.6,6,33.6,2.6,31.707317,-0.14
2024-06-26,Normal,QRA-004-24RT10008700-01,16ab7bf794ae354d48e3461150ee602e2151db36,SKIN CLEANSING,Brand 13,f00ff95f606b2860c811733f6337d7070d700bb6,Retailer 1195,INDEPENDENT,Q004,Distributor A,Exclusive,10.1,6.2,6,37.2,3.9,38.61386,-0.87
2021-06-24,Normal,QRA-004-21RT03010810-01,e875b120f9325e0e8abf71d5cfa302d52948b506,SKIN CLEANSING,Brand 7,753bc7f42898098944243b199eb8c5292ed6cd80,Retailer 591,INDEPENDENT,Q004,Distributor A,Exclusive,10.0,6.25,6,37.5,3.75,37.5,-0.75
2021-03-04,Normal,QRA-007-21RT03004030-01,c042260b79d53e803104763273f798006c4bc2af,HAIR CARE,Brand 7,bfb10def28fe2a57794710294576f5a141d60fa2,Retailer 949,INDEPENDENT,Q007,Distributor C,Exclusive,11.1,9.1,6,54.6,2.0,18.018019,1.33
2023-02-06,Normal,QRA-006-23RT03001860-01,b6aec03a3964524e684d134ca8fbf94c2c710611,FABRIC CARE,Brand 2,0c0a5d4293715c25c66720e74c9d238ff1016f59,Retailer 57,INDEPENDENT,Q006,Distributor B,Direct,1.6,1.25,24,30.0,0.35,21.875,0.13
2023-05-31,Normal,QRA-007-23RT05006940-01,469c6fc9285ceadf0ada30715595a40836ad2e9a,HAIR CARE,Brand 25,c18153398fd5f951713b62c701c7236e01b968e3,Retailer 958,CHAIN,Q007,Distributor C,Exclusive,6.4,3.85,3,11.55,2.55,39.84375,-0.63
2023-10-27,Normal,QRA-006-23RT06015420-01,151acaddca9815ee81bf4590544cd924229cfb43,FABRIC CARE,Brand 2,164aba53dbb6b96e81111d120b37103c2ff9f688,Retailer 116,INDEPENDENT,Q006,Distributor B,Direct,7.4,5.65,3,16.95,1.75,23.64865,0.47
